method,group_type,group_value,n_queries,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard,retrieved_size,candidate_size
oracle_compose_exact_not_L500,template,_ that are also _ but not _,100,0.03656789455837835,0.10973607167222607,0.12824288419199475,0.164591882104468,0.9244545337426986,0.7564284160358791,0.28110414807305434,0.9761714285714285,0.12824288419199475,0.2197852449604395,0.12819651703713703,16.47,16.47
oracle_compose_exact_not_L500,template,_ that are also both _ and _,100,0.13487175732763967,0.13487175732763967,0.13487175732763967,0.13487175732763967,0.29064565004755655,0.21320618303912967,0.21320618303912967,0.5703125,0.13487175732763967,0.19366550116550116,0.1251842573276397,1.33,1.33
oracle_compose_exact_not_L500,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93618905633217,0.0019864408059597216,0.99,0.003964925366776693,0.0019864408059597216,100.0,498.43
oracle_compose_exact_not_L500,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.952914798206278,0.952914798206278,0.9183988057246484,0.9248460614796445,0.9271117670413788,0.01588082026380982,0.9775784753363229,0.020473343013833075,0.013638649896025217,94.24663677130044,466.5336322869955
oracle_compose_exact_not_L500,gold_size_bin,03-05,138,0.29589371980676327,0.3890096618357488,0.8158212560386473,0.8158212560386473,0.2757671451341791,0.3197456752763872,0.43420278638645193,0.027146166875752945,0.903864734299517,0.021404216175867328,0.012532618413592113,89.8840579710145,693.3840579710145
oracle_compose_exact_not_L500,gold_size_bin,06-20,159,0.09750844276371468,0.13943716393771885,0.3375503714848887,0.3375503714848887,0.19935496196171545,0.16934801332267277,0.22864896414931363,0.3371826928262325,0.5430011052375092,0.11560115198046853,0.07305580539055165,48.40251572327044,416.7798742138365
oracle_compose_exact_not_L500,gold_size_bin,101-200,148,0.03266236895829507,0.10334741837556688,0.12679046603418712,0.17594594594594595,0.9192502525157361,0.7714262840024949,0.2928001437400093,0.9790547068807938,0.12679046603418712,0.21695090250792365,0.12669104956484212,17.72972972972973,17.72972972972973
oracle_compose_exact_not_L500,gold_size_bin,51-100,32,0.04868425277753467,0.13010643854256881,0.13329225871568648,0.13329225871568648,0.9559850467228941,0.7266479230642597,0.2514229362616192,0.96875,0.13329225871568648,0.22970340675066347,0.13329225871568648,13.0625,13.0625
oracle_compose_truncated_not_L10,overall,all,700,0.38411626360028345,0.5643781683621882,0.5643781683621882,0.5644903418685334,0.40030644930583953,0.4762586826326755,0.47211581722247764,0.20970196035411862,0.5643781683621882,0.2393592324778445,0.16967896807087382,7.895714285714286,7.895714285714286
oracle_compose_truncated_not_L10,template,_,100,0.92,0.925,0.925,0.925,0.9168978648383113,0.9186702577061518,0.9186702577061518,0.18499999999999997,0.925,0.30833333333333335,0.18454545454545454,10.0,10.0
oracle_compose_truncated_not_L10,template,_ or _,100,0.48,0.9475,0.9475,0.9475,0.48464540526410543,0.6980125368580875,0.6980125368580875,0.2400905965379649,0.9475,0.37963350725492334,0.23905135317263462,16.62,16.62
oracle_compose_truncated_not_L10,template,_ or _ or _,100,0.17566666666666667,0.945,0.945,0.945,0.21363275892777384,0.586109337311441,0.586109337311441,0.28150566562340523,0.945,0.4279401098638185,0.27969132992524937,21.03,21.03
oracle_compose_truncated_not_L10,template,_ that are also _,100,0.18134445410680797,0.18134445410680797,0.18134445410680797,0.18180739307973348,0.2360418793276874,0.20347029703684577,0.18791653657175836,0.2538055555555555,0.18134445410680797,0.12488305845117427,0.11515000966236352,0.88,0.88
oracle_compose_truncated_not_L10,template,_ that are also _ but not _,100,0.0011777244285098379,0.0011777244285098379,0.0011777244285098379,0.0015,0.04837055198026064,0.02025755089644232,0.006811253490144316,0.13,0.0011777244285098379,0.0023309761362547018,0.0011777244285098379,0.16,0.16
oracle_compose_truncated_not_L10,template,_ that are also both _ and _,100,0.010625,0.010625,0.010625,0.010625,0.01339160205273616,0.011637733768567813,0.011637733768567813,0.02,0.010625,0.011176470588235295,0.010625,0.02,0.02
oracle_compose_truncated_not_L10,template,_ that are not _,100,0.92,0.94,0.94,0.94,0.8891650827500022,0.8956530648511927,0.8956530648511927,0.3575119047619048,0.94,0.4212171717171717,0.3575119047619048,6.56,6.56
oracle_compose_truncated_not_L10,gold_size_bin,01-02,223,0.9103139013452914,0.92152466367713,0.92152466367713,0.92152466367713,0.8950954921920687,0.8987996962140559,0.8987996962140559,0.2987970674069329,0.92152466367713,0.38644516918059524,0.2985932353645358,7.744394618834081,7.744394618834081
oracle_compose_truncated_not_L10,gold_size_bin,03-05,138,0.39420289855072466,0.8532608695652174,0.8532608695652174,0.8532608695652174,0.40708566788840195,0.6188164407490551,0.6188164407490551,0.21949357545787018,0.8532608695652174,0.3455553176967957,0.21853086541686267,15.528985507246377,15.528985507246377
oracle_compose_truncated_not_L10,gold_size_bin,06-20,159,0.07062368972746332,0.45007861635220126,0.45007861635220126,0.45007861635220126,0.08798210349598788,0.27156787402792476,0.27156787402792476,0.1438334138550373,0.45007861635220126,0.20873191778955913,0.1369780432846626,10.20754716981132,10.20754716981132
oracle_compose_truncated_not_L10,gold_size_bin,101-200,148,0.0014289090916110145,0.0014289090916110145,0.0014289090916110145,0.00195945945945946,0.062228217907023146,0.026061130994760085,0.008762607600129117,0.16216216216216217,0.0014289090916110145,0.002830492693697411,0.0014289090916110145,0.20270270270270271,0.20270270270270271
oracle_compose_truncated_not_L10,gold_size_bin,51-100,32,0.001273103374167204,0.001273103374167204,0.001273103374167204,0.001273103374167204,0.0384833400173555,0.016116793940759856,0.00549728379284882,0.09375,0.001273103374167204,0.0025083849329205366,0.001273103374167204,0.125,0.125
oracle_compose_truncated_not_L100,overall,all,700,0.37759953287877984,0.39738677195341615,0.5545296290962733,0.5562623537058291,0.489011785286801,0.43690129802061606,0.4439292864150803,0.2303103945850412,0.5849582005248448,0.09684178575643183,0.0757890468239359,53.792857142857144,72.68285714285715
oracle_compose_truncated_not_L100,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.019,0.95,0.0372549019607843,0.018996039603960395,100.0,100.0
oracle_compose_truncated_not_L100,template,_ or _,100,0.4325,0.475,0.955,0.955,0.4255241546609014,0.44656769905029436,0.5711608177397904,0.02811900910452363,0.965,0.05449154933911194,0.028111541156423784,100.0,152.34
oracle_compose_truncated_not_L100,template,_ or _ or _,100,0.12533333333333332,0.16799999999999998,0.763,0.763,0.14905156538831307,0.1651187531153086,0.3385137167246481,0.03643721539111737,0.966,0.06985306350565494,0.036421678835970764,100.0,179.89
oracle_compose_truncated_not_L100,template,_ that are also _,100,0.20151504931394526,0.2053193348841733,0.2053193348841733,0.2112300826123187,0.5345811981190598,0.3598412303859668,0.24718448415270994,0.5436580473631669,0.2053193348841733,0.1198889061449503,0.0989773822473402,10.18,10.18
oracle_compose_truncated_not_L100,template,_ that are also _ but not _,100,0.015805917711750096,0.020345638997310206,0.020345638997310206,0.026563963536054846,0.4403234434611111,0.2129280043821688,0.07174006367517301,0.5653214285714285,0.020345638997310206,0.038775119142180146,0.0203371944663745,2.68,2.68
oracle_compose_truncated_not_L100,template,_ that are also both _ and _,100,0.028042429792429796,0.028042429792429796,0.028042429792429796,0.028042429792429796,0.05646708039705202,0.042340963895762224,0.042340963895762224,0.12,0.028042429792429796,0.039518759018759016,0.028042429792429796,0.15,0.15
oracle_compose_truncated_not_L100,template,_ that are not _,100,0.92,0.95,0.96,0.96,0.9002371901428583,0.9096158205072278,0.9114262464750281,0.29963706166505183,0.96,0.31811020118358213,0.29963706166505183,63.54,63.54
oracle_compose_truncated_not_L100,gold_size_bin,01-02,223,0.9170403587443946,0.9372197309417041,0.9484304932735426,0.9484304932735426,0.9072944066855715,0.9137416624405675,0.9160073680023016,0.1893700040485286,0.9484304932735426,0.20747280070341204,0.1871260756198113,76.95964125560538,76.95964125560538
oracle_compose_truncated_not_L100,gold_size_bin,03-05,138,0.35108695652173916,0.38623188405797104,0.8246376811594203,0.8246376811594203,0.3541252237489724,0.37184415328349346,0.48807614471902167,0.02586438152419594,0.8702898550724637,0.05007517251421244,0.02585832798516007,89.85507246376811,141.8913043478261
oracle_compose_truncated_not_L100,gold_size_bin,06-20,159,0.05432437932437932,0.07738517597008163,0.37298266024681115,0.37298266024681115,0.07938271682077362,0.07845975635376697,0.1649930482517586,0.08104614968066076,0.4673222828883207,0.04911507366493464,0.026346639726605933,47.880503144654085,85.88050314465409
oracle_compose_truncated_not_L100,gold_size_bin,101-200,148,0.015423595187379622,0.020926302522371605,0.020926302522371605,0.02912162162162162,0.4597635863766706,0.22840833157987941,0.076798377731077,0.584676640926641,0.020926302522371605,0.03986219898700283,0.020920596758225864,2.9324324324324325,2.9324324324324325
oracle_compose_truncated_not_L100,gold_size_bin,51-100,32,0.014043894213667307,0.014668894213667308,0.014668894213667308,0.014668894213667308,0.326420417945933,0.13976532509348183,0.047696714955903045,0.5,0.014668894213667308,0.028235609464970453,0.014668894213667308,1.4375,1.4375
oracle_compose_truncated_not_L1000,overall,all,700,0.39128144478910104,0.4581438814607515,0.6331753578990744,0.6579663888351628,0.6693495600711193,0.6576718321693047,0.5839351595648595,0.41330768738316515,0.7070801198038363,0.21949020056785812,0.15988113871270626,64.60428571428571,713.2985714285714
oracle_compose_truncated_not_L1000,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.001980000000000001,0.99,0.003952095808383234,0.001980000000000001,100.0,1000.0
oracle_compose_truncated_not_L1000,template,_ or _,100,0.33666666666666667,0.4725,0.955,0.955,0.3009825672799927,0.36565462012296196,0.4921987295079346,0.0029596258457560993,1.0,0.005899939183879727,0.0029596258457560993,100.0,1486.48
oracle_compose_truncated_not_L1000,template,_ or _ or _,100,0.07766666666666666,0.16366666666666668,0.596,0.596,0.09787230694054003,0.1380589648490144,0.26709551121336444,0.0038880506880662733,0.9983333333333333,0.007741119671138117,0.003888044564597049,100.0,1730.14
oracle_compose_truncated_not_L1000,template,_ that are also _,100,0.21934124118314816,0.30239819760415665,0.4302864394099053,0.5172349640063302,0.9742194139249579,0.9494012162409821,0.6105882555087087,0.8010098902433509,0.4302864394099053,0.37789160494100715,0.25461871052277846,44.81,116.58
oracle_compose_truncated_not_L1000,template,_ that are also _ but not _,100,0.03939694495421975,0.15055363253635223,0.30805239246553073,0.3946410844217238,0.9880550775986714,0.9531487498656273,0.5151718232147946,0.9846810353327042,0.30805239246553073,0.4591131479827698,0.30718255555029694,39.81,39.81
oracle_compose_truncated_not_L1000,template,_ that are also both _ and _,100,0.2758985940530058,0.28288867341808516,0.28288867341808516,0.28288867341808516,0.5461103923796466,0.40485473139888006,0.40485473139888006,0.8223253968253968,0.28288867341808516,0.392255568369539,0.2722292217586335,2.92,2.92
oracle_compose_truncated_not_L1000,template,_ that are not _,100,0.87,0.9,0.91,0.91,0.8613092975357145,0.870687927900084,0.8724983538678844,0.27630981274688177,0.94,0.28957792801828997,0.27630981274688177,64.69,617.16
oracle_compose_truncated_not_L1000,gold_size_bin,01-02,223,0.8946188340807175,0.9147982062780269,0.9260089686098655,0.9260089686098655,0.8898379526016504,0.8962852083566467,0.8985509139183808,0.13608696252359376,0.9573991031390134,0.14347520611604136,0.13384481005722604,79.36322869955157,762.8789237668161
oracle_compose_truncated_not_L1000,gold_size_bin,03-05,138,0.29565217391304344,0.4056763285024155,0.8342995169082125,0.8342995169082125,0.2865708200883398,0.33965367897275023,0.45484155137355886,0.07518224152114987,0.9241545893719807,0.04192656328287941,0.028322338139507366,89.97101449275362,1380.0579710144928
oracle_compose_truncated_not_L1000,gold_size_bin,06-20,159,0.16807039458260323,0.21649182814554618,0.41984612583946657,0.41984612583946657,0.3354503540569911,0.26648727513258263,0.32725544609875057,0.4498508489945297,0.6232004235333869,0.21450239196699156,0.14769392162121778,49.132075471698116,826.6792452830189
oracle_compose_truncated_not_L1000,gold_size_bin,101-200,148,0.03544064496046361,0.13555668574882473,0.29997485368066346,0.4172297297297297,0.9824123598310794,0.948215685455668,0.533099055400426,0.9813859840133566,0.29997485368066346,0.447595199377543,0.29895308729495035,42.36486486486486,42.36486486486486
oracle_compose_truncated_not_L1000,gold_size_bin,51-100,32,0.050893848737130626,0.19477479760077604,0.326175151337669,0.326175151337669,0.9947006217925998,0.9662210988506892,0.4586671147839776,0.9944196428571429,0.326175151337669,0.48476043343619046,0.32601660423295853,32.09375,32.09375
oracle_compose_truncated_not_L25,overall,all,700,0.37779157452379536,0.39967252690474775,0.5715534792857002,0.5719018460573572,0.41933089485473146,0.40346201432845746,0.45433523159297556,0.19072617601407027,0.5715534792857002,0.1499158494054272,0.1081055603321538,18.68857142857143,18.68857142857143
oracle_compose_truncated_not_L25,template,_,100,0.92,0.935,0.935,0.935,0.9168978648383113,0.9218966148075833,0.9218966148075833,0.07479999999999999,0.935,0.13851851851851854,0.07469230769230768,25.0,25.0
oracle_compose_truncated_not_L25,template,_ or _,100,0.45,0.5075,0.95,0.95,0.45979794699032,0.4831845877562978,0.6299878957241176,0.105123173884782,0.95,0.1879084052409744,0.10496072190834557,39.3,39.3
oracle_compose_truncated_not_L25,template,_ or _ or _,100,0.14566666666666667,0.19633333333333333,0.9570000000000001,0.9570000000000001,0.1819851019730525,0.19526256348859114,0.480487056438417,0.131479127791475,0.9570000000000001,0.22836165763478178,0.13119844836707484,47.58,47.58
oracle_compose_truncated_not_L25,template,_ that are also _,100,0.19355407251247564,0.19355407251247564,0.19355407251247564,0.1949084031807436,0.32418344402079563,0.2461959257322608,0.20892341744505324,0.3787324016563147,0.19355407251247564,0.12077430675201153,0.11228647416879031,2.39,2.39
oracle_compose_truncated_not_L25,template,_ that are also _ but not _,100,0.003926051718194868,0.003926051718194868,0.003926051718194868,0.005010288451525565,0.13912221437659622,0.058264279053705154,0.019621507274893778,0.29666666666666663,0.003926051718194868,0.007717502058079409,0.003924877320073905,0.51,0.51
oracle_compose_truncated_not_L25,template,_ that are also both _ and _,100,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01678320410547232,0.013505011417821296,0.013505011417821296,0.03,0.01139423076923077,0.012605042016806723,0.01139423076923077,0.03,0.03
oracle_compose_truncated_not_L25,template,_ that are not _,100,0.92,0.95,0.95,0.95,0.8965464876785728,0.9059251180429423,0.9059251180429423,0.31828186209925335,0.95,0.353525513616818,0.31828186209925335,16.01,16.01
oracle_compose_truncated_not_L25,gold_size_bin,01-02,223,0.9147982062780269,0.9349775784753364,0.9349775784753364,0.9349775784753364,0.902889844177975,0.9093370999329712,0.9093370999329712,0.22951312276034444,0.9349775784753364,0.27615683696011245,0.22946483024568423,19.246636771300448,19.246636771300448
oracle_compose_truncated_not_L25,gold_size_bin,03-05,138,0.3652173913043479,0.41702898550724643,0.8565217391304348,0.8565217391304348,0.38306272785404155,0.40462067211173086,0.5530926260988813,0.09649495125661618,0.8565217391304348,0.17200027200572074,0.09634561516349019,36.64492753623188,36.64492753623188
oracle_compose_truncated_not_L25,gold_size_bin,06-20,159,0.058528866311885176,0.08158966295758747,0.45685171746492503,0.45685171746492503,0.07543376643413048,0.07772052525064252,0.220573672681698,0.07763476034096019,0.45685171746492503,0.11416020724821906,0.06578393215033632,22.849056603773583,22.849056603773583
oracle_compose_truncated_not_L25,gold_size_bin,101-200,148,0.004365832836757656,0.004365832836757656,0.004365832836757656,0.006013513513513514,0.16458710655890546,0.06892895680363158,0.023176177614007427,0.33558558558558554,0.004365832836757656,0.008584406689222336,0.0043650393245137625,0.6081081081081081,0.6081081081081081
oracle_compose_truncated_not_L25,gold_size_bin,51-100,32,0.0031834113508411596,0.0031834113508411596,0.0031834113508411596,0.0031834113508411596,0.09286481465691174,0.0388917147393474,0.01326306828505007,0.21875,0.0031834113508411596,0.006253664451023748,0.0031834113508411596,0.3125,0.3125
oracle_compose_truncated_not_L250,overall,all,700,0.36957741338468875,0.40745802680576876,0.5377822825655543,0.5422811131881538,0.549021937521335,0.4934137559430574,0.45343397863648605,0.31112320204556493,0.6058537111369828,0.0984069849104652,0.07402622956790986,55.30142857142857,179.97857142857143
oracle_compose_truncated_not_L250,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.007680000000000003,0.96,0.015238095238095233,0.007679681274900401,100.0,250.0
oracle_compose_truncated_not_L250,template,_ or _,100,0.3825,0.475,0.955,0.955,0.35433135875331073,0.39725117418687894,0.5224730857776156,0.011648838496797154,0.9925,0.022999219659483257,0.01164855777278269,100.0,376.11
oracle_compose_truncated_not_L250,template,_ or _ or _,100,0.09133333333333332,0.1696666666666667,0.576,0.576,0.11335746411790847,0.14959710517021263,0.27112610605392473,0.015124748619100943,0.985,0.02972033735658655,0.015123430482129689,100.0,442.06
oracle_compose_truncated_not_L250,template,_ that are also _,100,0.2098310123680245,0.2326606237620393,0.23352015767028153,0.2496899619572866,0.7552201999860537,0.5585321401744241,0.31546230003163483,0.7453488871051976,0.23352015767028153,0.1384884769991352,0.09518750379179984,14.88,26.65
oracle_compose_truncated_not_L250,template,_ that are also _ but not _,100,0.025689444428359617,0.05219079364857181,0.052267716725494885,0.06758972679668555,0.6843320767440992,0.43544031103061376,0.14684827415028776,0.8294047619047619,0.052267716725494885,0.09587105396430401,0.05220115189755584,6.86,6.86
oracle_compose_truncated_not_L250,template,_ that are also both _ and _,100,0.06768810356310356,0.06768810356310356,0.06768810356310356,0.06768810356310356,0.14508670560251746,0.10787242326017578,0.10787242326017578,0.2904761904761905,0.06768810356310356,0.09323442931337667,0.05816429403929403,0.67,0.67
oracle_compose_truncated_not_L250,template,_ that are not _,100,0.89,0.92,0.93,0.93,0.8739278926071438,0.8833065229715131,0.8851169489393136,0.2781789877169064,0.95,0.2932972818422755,0.2781789877169064,64.7,157.5
oracle_compose_truncated_not_L250,gold_size_bin,01-02,223,0.9035874439461884,0.9237668161434978,0.9349775784753364,0.9349775784753364,0.8954965154139505,0.9019437711689468,0.9042094767306809,0.15606161373615599,0.9484304932735426,0.16829352090855235,0.15381931834373466,77.93273542600897,192.0896860986547
oracle_compose_truncated_not_L250,gold_size_bin,03-05,138,0.3079710144927536,0.38949275362318847,0.8119565217391305,0.8119565217391305,0.29593910258291356,0.3344791826635065,0.4471100367562538,0.025187062837144083,0.8963768115942029,0.026420123336602073,0.01395497535597418,89.8695652173913,350.1376811594203
oracle_compose_truncated_not_L250,gold_size_bin,06-20,159,0.06384996031222447,0.10053759133947812,0.2913132726811972,0.2913132726811972,0.11839502829035307,0.11132576013457468,0.16875993235247252,0.1710788933337354,0.49886044249251804,0.06409965946489185,0.03786303511117709,48.069182389937104,210.96226415094338
oracle_compose_truncated_not_L250,gold_size_bin,101-200,148,0.024137827502041798,0.05423765449772901,0.05487039570392179,0.07614864864864865,0.7015231266974659,0.4688857665207518,0.1586503264405385,0.8421653796653796,0.05487039570392179,0.10008489351767769,0.05482486046452524,7.70945945945946,7.70945945945946
oracle_compose_truncated_not_L250,gold_size_bin,51-100,32,0.03061397529175713,0.04556152735616302,0.04556152735616302,0.04556152735616302,0.6603064038059482,0.3438172398572668,0.11721278453101748,0.8645833333333333,0.04556152735616302,0.0845327237104146,0.045517630510398074,4.5625,4.5625
oracle_compose_truncated_not_L50,overall,all,700,0.3792115651177482,0.392967692655354,0.5766343593220208,0.5774501885618615,0.4538552643176235,0.4141891035073492,0.4482135193591418,0.20391761789121382,0.5766343593220208,0.11354972050234886,0.08608053055906695,35.35,36.69428571428571
oracle_compose_truncated_not_L50,template,_,100,0.92,0.935,0.94,0.94,0.9168978648383113,0.9218966148075833,0.9231587588822111,0.037599999999999995,0.94,0.07230769230769228,0.03757647058823529,50.0,50.0
oracle_compose_truncated_not_L50,template,_ or _,100,0.45,0.475,0.955,0.955,0.4491842383682787,0.46084596512044657,0.5928088827545999,0.05473346161662791,0.955,0.1030326325911205,0.054696010835570366,76.97,76.97
oracle_compose_truncated_not_L50,template,_ or _ or _,100,0.142,0.16799999999999998,0.9586666666666668,0.9586666666666668,0.17505326514427655,0.17854180726346733,0.4274879611135598,0.07003486325243109,0.9586666666666668,0.1294027939336804,0.06996414512992817,82.31,91.72
oracle_compose_truncated_not_L50,template,_ that are also _,100,0.19731022902023276,0.19746127781184244,0.19746127781184244,0.20051145409808022,0.429925689362847,0.2914926124453012,0.22416278583462548,0.4617073739752311,0.19746127781184244,0.12120786831004476,0.10916865178707358,4.99,4.99
oracle_compose_truncated_not_L50,template,_ that are also _ but not _,100,0.009229487487765241,0.009371331459396446,0.009371331459396446,0.012031959852044536,0.2802814319200525,0.11836107713467556,0.03988017318122521,0.4375,0.009371331459396446,0.018220385072972533,0.009369569862215002,1.21,1.21
oracle_compose_truncated_not_L50,template,_ that are also both _ and _,100,0.01594123931623932,0.01594123931623932,0.01594123931623932,0.01594123931623932,0.029097872911026078,0.022260529737028075,0.022260529737028075,0.06,0.01594123931623932,0.020518461930226634,0.01594123931623932,0.07,0.07
oracle_compose_truncated_not_L50,template,_ that are not _,100,0.92,0.95,0.96,0.96,0.8965464876785728,0.9059251180429423,0.9077355440107427,0.3058476263942069,0.96,0.3301582093707048,0.3058476263942069,31.9,31.9
oracle_compose_truncated_not_L50,gold_size_bin,01-02,223,0.9147982062780269,0.9349775784753364,0.9417040358744395,0.9417040358744395,0.902889844177975,0.9093370999329712,0.9107149340327148,0.20410538133158657,0.9417040358744395,0.23279918425369153,0.20409483002586246,38.497757847533634,38.497757847533634
oracle_compose_truncated_not_L50,gold_size_bin,03-05,138,0.363768115942029,0.38623188405797104,0.860144927536232,0.860144927536232,0.37217726948286234,0.3830977804396841,0.516701450473079,0.050254938570849526,0.860144927536232,0.09444000378986345,0.0502196683684692,70.14492753623189,71.71014492753623
oracle_compose_truncated_not_L50,gold_size_bin,06-20,159,0.060340402085685106,0.07291901843788637,0.46075968929742517,0.46075968929742517,0.08159166323096308,0.07734173906552058,0.20094929053606214,0.0662996915982935,0.46075968929742517,0.07083439196541887,0.038552360335377595,39.333333333333336,43.893081761006286
oracle_compose_truncated_not_L50,gold_size_bin,101-200,148,0.009727231458022468,0.00992513197372576,0.00992513197372576,0.013783783783783784,0.31446147129296187,0.13304172653162422,0.044732995059758036,0.46452702702702703,0.00992513197372576,0.019320464283070576,0.009923941705359918,1.385135135135135,1.385135135135135
oracle_compose_truncated_not_L50,gold_size_bin,51-100,32,0.006698168594139917,0.006698168594139917,0.006698168594139917,0.006698168594139917,0.1712629492791125,0.07172479472866553,0.024494144773152496,0.34375,0.006698168594139917,0.012992771989805457,0.006698168594139917,0.65625,0.65625
oracle_compose_truncated_not_L500,overall,all,700,0.37461300346781823,0.42756632433733915,0.5654059766448462,0.5757988495404752,0.620358145576956,0.5825825896108981,0.496607621358876,0.37667031793368516,0.6372869290257985,0.1343276774277697,0.09555357973192813,58.04857142857143,357.5257142857143
oracle_compose_truncated_not_L500,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.003940000000000002,0.985,0.00784860557768924,0.00393996007984032,100.0,500.0
oracle_compose_truncated_not_L500,template,_ or _,100,0.3625,0.475,0.955,0.955,0.32135720859285244,0.37342470667866684,0.498916409991389,0.005887384530658438,0.9975,0.011698416283826818,0.005887354319543165,100.0,746.21
oracle_compose_truncated_not_L500,template,_ or _ or _,100,0.081,0.16366666666666668,0.5876666666666667,0.5876666666666667,0.10166166309154036,0.1400129552743221,0.26676057710784806,0.007694807351590271,0.9933333333333334,0.015252459795041166,0.007694632334551405,100.0,872.34
oracle_compose_truncated_not_L500,template,_ that are also _,100,0.2173513723887094,0.27485216785723493,0.29206052832762186,0.32846164068455175,0.9319510549319169,0.8078098196683763,0.42269540426587754,0.8020048259944825,0.29206052832762186,0.2013764776151543,0.12113504749018515,23.79,55.56
oracle_compose_truncated_not_L500,template,_ that are also _ but not _,100,0.03656789455837835,0.10957367850983289,0.12824288419199475,0.164591882104468,0.9223749824650858,0.7547306223724098,0.2807284114618381,0.9699479973973395,0.12824288419199475,0.21968828639481897,0.12812909631001168,16.53,16.53
oracle_compose_truncated_not_L500,template,_ that are also both _ and _,100,0.13487175732763967,0.13487175732763967,0.13487175732763967,0.13487175732763967,0.29064565004755655,0.21320618303912967,0.21320618303912967,0.5703125,0.13487175732763967,0.19366550116550116,0.1251842573276397,1.33,1.33
oracle_compose_truncated_not_L500,template,_ that are not _,100,0.87,0.9,0.91,0.91,0.8576185950714291,0.8669972254357987,0.868807651403599,0.2769047102617255,0.93,0.2907639951623561,0.2769047102617255,64.69,310.71
oracle_compose_truncated_not_L500,gold_size_bin,01-02,223,0.8946188340807175,0.9147982062780269,0.9260089686098655,0.9260089686098655,0.8881829290750649,0.8946301848300612,0.8968958903917954,0.13916255544576756,0.9506726457399103,0.14908279135265792,0.13692038507798293,78.41255605381166,382.3542600896861
oracle_compose_truncated_not_L500,gold_size_bin,03-05,138,0.29589371980676327,0.3890096618357488,0.8158212560386473,0.8158212560386473,0.2757671451341791,0.3197456752763872,0.43420278638645193,0.027146166875752945,0.903864734299517,0.021404216175867328,0.012532618413592113,89.8840579710145,693.3840579710145
oracle_compose_truncated_not_L500,gold_size_bin,06-20,159,0.09750844276371468,0.13943716393771885,0.3375503714848887,0.3375503714848887,0.19935496196171545,0.16934801332267277,0.22864896414931363,0.3371826928262325,0.5430011052375092,0.11560115198046853,0.07305580539055165,48.40251572327044,416.7798742138365
oracle_compose_truncated_not_L500,gold_size_bin,101-200,148,0.03266236895829507,0.10323769326584176,0.12679046603418712,0.17594594594594595,0.9192502525157361,0.7708675818755676,0.2927441257896469,0.9762010371685715,0.12679046603418712,0.21689033996853538,0.12664817096275716,17.763513513513512,17.763513513513512
oracle_compose_truncated_not_L500,gold_size_bin,51-100,32,0.04868425277753467,0.13010643854256881,0.13329225871568648,0.13329225871568648,0.9494864489803543,0.7239263152029576,0.25050784237199436,0.9625,0.13329225871568648,0.2296805129777697,0.13327988247806272,13.09375,13.09375
oracle_full_verify_F1000,overall,all,700,0.6806255631141324,0.776951743674928,0.9274954079426914,0.9838810520521861,0.9923381177696183,0.9914261260246953,0.9858516163856,0.9928571428571429,0.9811663805556483,0.9844857386885305,0.9811663805556483,27.532857142857143,35.27571428571429
oracle_full_verify_F1000,template,_,100,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.98,1.98
oracle_full_verify_F1000,template,_ or _,100,0.995,0.995,0.995,0.995,0.9963668243873284,0.9963668243873284,0.9963668243873284,1.0,0.995,0.9966666666666666,0.995,3.93,3.93
oracle_full_verify_F1000,template,_ or _ or _,100,0.8733333333333332,0.9983333333333333,0.9983333333333333,0.9983333333333333,1.0,0.9989221084547549,0.9989221084547549,1.0,0.9983333333333333,0.999090909090909,0.9983333333333333,5.74,5.74
oracle_full_verify_F1000,template,_ that are also _,100,0.2300283319159232,0.32011332766369277,0.7981753459189257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.97,109.46
oracle_full_verify_F1000,template,_ that are also _ but not _,100,0.03912206800004923,0.15521554472746962,0.7309591763465809,0.9238340310319693,0.98,0.9746939493307846,0.9356723818571169,0.98,0.9048313305562045,0.9256425950621374,0.9048313305562045,91.94,116.65
oracle_full_verify_F1000,template,_ that are also both _ and _,100,0.6568952085496204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.19,8.19
oracle_full_verify_F1000,template,_ that are not _,100,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
